session_id,user_id,track_id,timestamp,listen_duration_ms,track_duration_ms,skipped,context,device
sess_0000001394,user_0000028,track_0003808,2023-02-28 01:53:00,338520,403559,False,playlist,mobile
sess_0000001395,user_0000033,track_0003976,2023-06-28 01:02:00,70066,336932,True,recommendation,desktop
sess_0000001396,user_0000077,track_0002849,2024-06-06 18:16:00,95095,125115,False,album,mobile
sess_0000001397,user_0000034,track_0004318,2024-07-31 21:21:00,99852,227951,True,playlist,mobile
sess_0000001398,user_0000085,track_0000106,2024-09-11 11:42:00,65489,126861,False,search,mobile
sess_0000001399,user_0000047,track_0004190,2023-08-29 04:19:00,44324,331054,True,recommendation,mobile
sess_0000001400,user_0000015,track_0002614,2023-05-16 19:17:00,200230,218532,False,playlist,smart_speaker
sess_0000001401,user_0000032,track_0000067,2024-09-26 12:29:00,178551,331054,False,playlist,smart_speaker
sess_0000001402,user_0000089,track_0002701,2023-06-07 16:34:00,39256,335034,True,radio,mobile
sess_0000001403,user_0000022,track_0002343,2023-09-28 05:03:00,275412,377957,False,radio,mobile
sess_0000001404,user_0000086,track_0004540,2024-03-05 19:33:00,41006,131631,True,playlist,mobile
sess_0000001405,user_0000073,track_0002724,2024-02-05 09:06:00,252855,281847,False,search,mobile
sess_0000001406,user_0000020,track_0000978,2023-04-15 16:38:00,246975,315195,False,playlist,mobile
sess_0000001407,user_0000000,track_0002365,2024-10-21 05:07:00,185666,219156,False,album,mobile
sess_0000001408,user_0000084,track_0002096,2023-05-15 11:54:00,76772,136517,False,album,mobile
sess_0000001409,user_0000009,track_0000021,2023-01-18 23:17:00,173141,374268,True,recommendation,mobile
sess_0000001410,user_0000055,track_0003318,2023-01-10 15:30:00,192264,209621,False,recommendation,mobile
sess_0000001411,user_0000053,track_0001884,2024-08-25 18:07:00,109938,393748,True,playlist,desktop
sess_0000001412,user_0000036,track_0004297,2024-04-07 22:52:00,106907,123881,False,album,mobile
sess_0000001413,user_0000053,track_0002424,2023-02-28 07:34:00,161415,466127,True,playlist,mobile
sess_0000001414,user_0000053,track_0004311,2024-07-07 09:11:00,75253,200315,True,radio,desktop
sess_0000001415,user_0000085,track_0000280,2024-01-01 13:03:00,236698,265139,False,playlist,desktop
sess_0000001416,user_0000002,track_0002573,2023-10-13 13:43:00,326595,364862,False,album,mobile
sess_0000001417,user_0000093,track_0002384,2024-08-30 22:16:00,133317,179151,False,playlist,mobile
sess_0000001418,user_0000036,track_0002577,2023-01-23 15:23:00,296869,316182,False,playlist,mobile
sess_0000001419,user_0000075,track_0001693,2023-12-28 04:12:00,288684,337212,False,album,mobile
sess_0000001420,user_0000046,track_0002197,2024-02-15 21:23:00,240528,349519,False,album,mobile
sess_0000001421,user_0000017,track_0003743,2023-05-02 20:23:00,297789,326861,False,playlist,smart_speaker
sess_0000001422,user_0000051,track_0002904,2024-08-31 09:44:00,216756,479481,False,playlist,mobile
sess_0000001423,user_0000019,track_0004147,2023-10-19 02:24:00,7503,167894,True,album,mobile
sess_0000001424,user_0000083,track_0001983,2023-11-13 23:00:00,214442,340916,False,radio,mobile
sess_0000001425,user_0000058,track_0001702,2024-06-10 01:06:00,184560,270497,False,recommendation,desktop
sess_0000001426,user_0000016,track_0000602,2024-01-11 04:18:00,263357,362587,False,search,desktop
sess_0000001427,user_0000015,track_0001777,2024-12-17 08:02:00,105926,142502,False,search,tablet
sess_0000001428,user_0000051,track_0003184,2024-01-27 03:47:00,141717,175102,False,playlist,mobile
sess_0000001429,user_0000060,track_0000582,2023-06-18 07:43:00,230505,349568,True,album,desktop
sess_0000001430,user_0000088,track_0001494,2024-10-12 07:24:00,207613,327210,False,radio,mobile
sess_0000001431,user_0000027,track_0002560,2024-06-25 04:58:00,275343,372223,False,radio,desktop
sess_0000001432,user_0000068,track_0000171,2024-12-11 11:16:00,61240,303716,True,album,mobile
sess_0000001433,user_0000001,track_0000056,2023-01-26 15:03:00,173352,427915,True,playlist,mobile
sess_0000001434,user_0000009,track_0003264,2023-07-31 19:47:00,127963,155248,False,recommendation,desktop
sess_0000001435,user_0000064,track_0000716,2023-12-04 09:06:00,260256,341706,False,album,mobile
sess_0000001436,user_0000039,track_0002438,2023-11-30 23:24:00,55965,425109,True,playlist,tablet
sess_0000001437,user_0000040,track_0003691,2024-12-07 00:23:00,368457,439041,False,playlist,desktop
sess_0000001438,user_0000074,track_0003837,2023-08-05 01:46:00,41037,268347,True,playlist,desktop
sess_0000001439,user_0000099,track_0003501,2024-07-06 15:37:00,349304,389860,False,search,mobile
sess_0000001440,user_0000080,track_0004300,2024-09-17 05:26:00,273586,301507,False,playlist,desktop
sess_0000001441,user_0000063,track_0003829,2023-01-25 05:47:00,232783,389302,True,radio,mobile
sess_0000001442,user_0000067,track_0001114,2023-12-25 15:39:00,73730,361656,True,album,mobile
sess_0000001443,user_0000064,track_0000735,2023-05-29 07:30:00,352499,385721,False,playlist,mobile
sess_0000001444,user_0000059,track_0000603,2023-11-04 11:35:00,305493,324654,False,playlist,mobile
sess_0000001445,user_0000030,track_0001668,2023-10-09 00:44:00,281059,312163,False,album,mobile
sess_0000001446,user_0000085,track_0004656,2023-08-23 02:10:00,407884,466849,False,playlist,mobile
sess_0000001447,user_0000004,track_0000005,2024-10-04 23:17:00,248672,422046,False,playlist,mobile
sess_0000001448,user_0000070,track_0001116,2024-10-02 19:01:00,101750,323011,True,playlist,desktop
sess_0000001449,user_0000096,track_0003018,2023-03-16 09:09:00,187166,254075,False,playlist,mobile
sess_0000001450,user_0000057,track_0003315,2023-03-18 04:57:00,322912,451742,False,playlist,smart_speaker
sess_0000001451,user_0000037,track_0002758,2023-08-30 11:23:00,105060,213658,False,search,mobile
sess_0000001452,user_0000044,track_0002387,2023-09-07 13:41:00,112389,132892,False,album,tablet
sess_0000001453,user_0000027,track_0002804,2023-09-05 15:46:00,64647,125776,False,playlist,desktop
sess_0000001454,user_0000002,track_0001914,2024-12-21 02:37:00,188887,208135,False,album,desktop
sess_0000001455,user_0000016,track_0003399,2024-12-20 22:35:00,82463,455755,True,recommendation,mobile
sess_0000001456,user_0000030,track_0002478,2023-03-03 21:35:00,172472,396436,False,search,desktop
sess_0000001457,user_0000083,track_0002266,2023-06-08 19:13:00,319488,379215,False,radio,mobile
sess_0000001458,user_0000029,track_0001503,2024-07-26 20:06:00,44923,191496,True,playlist,mobile
sess_0000001459,user_0000087,track_0002011,2024-12-13 18:20:00,273825,305757,False,radio,mobile
sess_0000001460,user_0000099,track_0000853,2023-10-16 23:46:00,101809,181767,True,recommendation,mobile
sess_0000001461,user_0000048,track_0003868,2024-03-06 00:42:00,163568,255517,False,album,desktop
sess_0000001462,user_0000064,track_0003898,2024-08-27 01:05:00,204416,221354,False,search,mobile
sess_0000001463,user_0000093,track_0004111,2024-02-27 04:20:00,350983,412006,False,playlist,mobile
sess_0000001464,user_0000038,track_0001446,2024-07-22 08:34:00,130468,413556,True,radio,desktop
sess_0000001465,user_0000045,track_0001305,2024-08-04 00:00:00,235803,285796,False,recommendation,mobile
sess_0000001466,user_0000037,track_0004175,2023-06-19 13:29:00,120042,140323,False,recommendation,mobile
sess_0000001467,user_0000007,track_0001812,2023-04-28 05:39:00,318864,347346,False,playlist,smart_speaker
sess_0000001468,user_0000024,track_0002417,2024-06-18 09:15:00,216733,225326,False,album,mobile
sess_0000001469,user_0000003,track_0002502,2023-06-08 05:56:00,75361,120824,False,playlist,mobile
sess_0000001470,user_0000066,track_0003053,2023-05-14 07:22:00,43678,141208,True,recommendation,desktop
sess_0000001471,user_0000076,track_0000471,2024-06-01 05:25:00,96963,128108,False,playlist,mobile
sess_0000001472,user_0000015,track_0001897,2024-08-30 04:56:00,385390,423488,False,search,mobile
sess_0000001473,user_0000038,track_0003879,2024-02-13 18:19:00,218824,280469,False,album,mobile
sess_0000001474,user_0000044,track_0002627,2023-12-03 18:34:00,115880,173805,False,playlist,tablet
sess_0000001475,user_0000092,track_0003183,2023-10-12 03:36:00,142724,224462,False,playlist,mobile
sess_0000001476,user_0000079,track_0003562,2024-12-14 02:21:00,129062,468423,True,playlist,tablet
sess_0000001477,user_0000098,track_0000038,2023-07-13 23:42:00,184799,443899,True,album,mobile
sess_0000001478,user_0000047,track_0001608,2023-11-24 05:36:00,99467,389623,True,album,desktop
sess_0000001479,user_0000080,track_0001521,2024-06-18 23:56:00,196169,429342,False,album,desktop
sess_0000001480,user_0000045,track_0004556,2023-09-29 12:26:00,112116,127762,False,radio,tablet
sess_0000001481,user_0000015,track_0004128,2023-05-07 23:54:00,188586,210904,False,radio,mobile
sess_0000001482,user_0000098,track_0000483,2023-01-17 14:08:00,405331,462578,False,recommendation,smart_speaker
sess_0000001483,user_0000020,track_0000947,2024-05-23 15:09:00,219521,231589,False,search,desktop
sess_0000001484,user_0000078,track_0003864,2023-04-10 00:54:00,161789,294151,True,radio,mobile
sess_0000001485,user_0000071,track_0003874,2023-11-15 22:15:00,109020,127548,False,playlist,desktop
sess_0000001486,user_0000065,track_0000796,2024-11-16 00:43:00,326935,450403,False,recommendation,desktop
sess_0000001487,user_0000082,track_0002225,2024-11-23 05:42:00,104099,137603,False,search,desktop
sess_0000001488,user_0000066,track_0004949,2023-01-19 02:57:00,293371,392429,False,playlist,mobile
sess_0000001489,user_0000074,track_0003121,2023-09-15 04:01:00,128276,162749,False,recommendation,tablet
sess_0000001490,user_0000040,track_0002604,2023-01-01 02:43:00,372911,454100,False,playlist,mobile
sess_0000001491,user_0000018,track_0004854,2024-10-12 21:21:00,322463,392860,False,playlist,mobile
sess_0000001492,user_0000075,track_0001167,2023-08-10 06:13:00,197943,318775,False,playlist,tablet
sess_0000001493,user_0000088,track_0002748,2024-03-29 23:55:00,311035,398423,False,playlist,mobile
sess_0000001494,user_0000087,track_0001145,2023-08-29 13:16:00,355339,458894,False,recommendation,tablet
sess_0000001495,user_0000024,track_0003441,2023-01-27 20:38:00,299131,309116,False,playlist,mobile
sess_0000001496,user_0000080,track_0001397,2024-06-04 10:36:00,317106,431012,False,album,desktop
sess_0000001497,user_0000024,track_0001422,2024-05-06 05:02:00,109104,319162,True,recommendation,mobile
sess_0000001498,user_0000071,track_0001011,2023-10-03 07:05:00,433503,444133,False,playlist,desktop
sess_0000001499,user_0000024,track_0004394,2024-08-22 09:45:00,369100,423433,False,radio,mobile
sess_0000001500,user_0000099,track_0001451,2023-07-10 03:53:00,351375,451457,False,search,mobile
sess_0000001501,user_0000065,track_0001363,2024-01-01 10:12:00,333437,428094,False,recommendation,mobile
sess_0000001502,user_0000008,track_0004292,2024-07-25 06:10:00,413906,461950,False,recommendation,mobile
sess_0000001503,user_0000073,track_0002498,2024-06-06 15:21:00,64406,300696,True,album,desktop
sess_0000001504,user_0000052,track_0003154,2024-08-07 21:13:00,114142,317233,True,playlist,desktop
sess_0000001505,user_0000001,track_0001025,2024-06-27 01:47:00,226098,257469,False,recommendation,mobile
sess_0000001506,user_0000038,track_0001215,2024-07-22 02:42:00,76159,460492,True,recommendation,desktop
sess_0000001507,user_0000079,track_0003381,2024-11-13 08:00:00,222994,268313,False,playlist,tablet
sess_0000001508,user_0000023,track_0004380,2023-10-20 08:11:00,186245,227663,False,playlist,mobile
sess_0000001509,user_0000080,track_0004931,2024-02-06 18:46:00,19565,363131,True,album,mobile
sess_0000001510,user_0000065,track_0002231,2024-04-26 04:16:00,51012,384875,True,playlist,mobile
sess_0000001511,user_0000044,track_0003765,2023-01-01 01:51:00,293593,316622,False,playlist,desktop
sess_0000001512,user_0000038,track_0001115,2024-10-09 06:09:00,227180,356340,False,playlist,tablet
sess_0000001513,user_0000037,track_0000358,2023-01-25 09:54:00,363496,413936,False,album,tablet
sess_0000001514,user_0000051,track_0004576,2023-11-10 19:26:00,246973,336314,False,album,mobile
sess_0000001515,user_0000022,track_0004936,2024-02-27 05:30:00,425698,430880,False,playlist,mobile
sess_0000001516,user_0000000,track_0004546,2023-01-11 16:13:00,258692,325442,False,album,desktop
sess_0000001517,user_0000057,track_0003020,2023-08-30 19:16:00,375020,440805,False,radio,mobile
sess_0000001518,user_0000092,track_0000753,2024-01-12 20:18:00,42338,199984,True,recommendation,mobile
sess_0000001519,user_0000053,track_0002104,2023-12-28 19:47:00,148553,475005,True,search,desktop
sess_0000001520,user_0000076,track_0004573,2024-05-18 06:35:00,256425,316306,False,recommendation,mobile
sess_0000001521,user_0000017,track_0000220,2024-07-26 06:15:00,359385,449995,False,recommendation,mobile
sess_0000001522,user_0000083,track_0001852,2023-01-09 02:30:00,184754,216650,False,album,desktop
sess_0000001523,user_0000086,track_0001885,2024-11-10 14:12:00,205556,230877,False,recommendation,tablet
sess_0000001524,user_0000073,track_0000008,2024-04-17 11:19:00,300745,346084,False,playlist,mobile
sess_0000001525,user_0000048,track_0004030,2024-10-26 14:28:00,148177,309563,True,radio,mobile
sess_0000001526,user_0000064,track_0001432,2024-07-19 12:24:00,149354,202119,False,album,mobile
sess_0000001527,user_0000086,track_0000311,2023-11-21 03:00:00,190516,218579,False,radio,mobile
sess_0000001528,user_0000098,track_0004678,2023-10-05 08:06:00,124624,168430,False,album,tablet
sess_0000001529,user_0000011,track_0004679,2023-09-07 07:14:00,60800,321646,True,album,desktop
sess_0000001530,user_0000089,track_0001776,2023-11-03 11:26:00,32555,208910,True,playlist,desktop
sess_0000001531,user_0000014,track_0003244,2024-02-22 07:41:00,139271,187710,False,album,mobile
sess_0000001532,user_0000044,track_0002716,2024-06-25 04:46:00,188568,213676,False,recommendation,tablet
sess_0000001533,user_0000075,track_0002494,2023-11-16 19:57:00,200179,239738,False,radio,smart_speaker
sess_0000001534,user_0000038,track_0001198,2024-12-03 18:45:00,111450,352206,True,recommendation,mobile
sess_0000001535,user_0000062,track_0003954,2023-06-18 21:51:00,129173,147117,False,playlist,desktop
sess_0000001536,user_0000070,track_0003323,2023-12-20 02:00:00,26070,240118,True,playlist,mobile
sess_0000001537,user_0000081,track_0001243,2023-05-08 22:11:00,14315,199841,True,playlist,mobile
sess_0000001538,user_0000009,track_0002106,2023-10-27 14:21:00,241874,372405,False,radio,smart_speaker
sess_0000001539,user_0000037,track_0000298,2023-03-28 03:24:00,228548,286006,False,recommendation,desktop
sess_0000001540,user_0000077,track_0002267,2024-05-27 05:17:00,185200,256409,False,album,desktop
sess_0000001541,user_0000081,track_0000564,2024-12-30 07:12:00,176155,409208,True,search,mobile
sess_0000001542,user_0000017,track_0001313,2024-06-07 00:59:00,123370,390468,True,album,mobile
sess_0000001543,user_0000021,track_0002359,2023-07-16 07:26:00,201671,332264,False,playlist,mobile
sess_0000001544,user_0000016,track_0004015,2024-08-25 23:29:00,147242,166167,False,playlist,tablet
sess_0000001545,user_0000024,track_0002898,2023-09-25 14:22:00,262900,357770,False,album,tablet
sess_0000001546,user_0000064,track_0000980,2024-09-09 23:50:00,134134,221457,False,recommendation,mobile
sess_0000001547,user_0000037,track_0002452,2023-09-19 05:51:00,200033,302098,False,radio,desktop
sess_0000001548,user_0000065,track_0000174,2023-01-06 12:35:00,99061,179412,False,search,mobile
sess_0000001549,user_0000004,track_0002757,2024-10-06 05:53:00,159320,209143,False,playlist,mobile
sess_0000001550,user_0000035,track_0002143,2024-03-26 19:55:00,256826,373724,False,playlist,desktop
sess_0000001551,user_0000050,track_0004178,2024-05-21 04:57:00,53379,422111,True,playlist,mobile
sess_0000001552,user_0000057,track_0002733,2023-04-17 13:33:00,322104,329749,False,playlist,mobile
sess_0000001553,user_0000097,track_0002788,2024-07-28 18:59:00,103956,189704,True,playlist,mobile
sess_0000001554,user_0000074,track_0001352,2024-11-11 01:15:00,162757,217094,False,search,mobile
sess_0000001555,user_0000049,track_0003899,2023-07-20 15:35:00,210649,253219,False,recommendation,mobile
sess_0000001556,user_0000061,track_0001579,2024-01-13 01:55:00,298118,367420,False,playlist,desktop
sess_0000001557,user_0000034,track_0001620,2023-11-26 05:14:00,358853,440543,False,radio,mobile
sess_0000001558,user_0000019,track_0001392,2024-06-02 18:49:00,218433,270049,False,radio,mobile
sess_0000001559,user_0000081,track_0002683,2023-02-05 05:43:00,43535,303603,True,recommendation,mobile
sess_0000001560,user_0000060,track_0000519,2023-10-02 02:15:00,54230,369765,True,recommendation,desktop
sess_0000001561,user_0000070,track_0001560,2024-11-21 00:53:00,120125,443203,True,album,tablet
sess_0000001562,user_0000015,track_0001912,2024-05-29 10:10:00,271013,319661,False,playlist,smart_speaker
sess_0000001563,user_0000046,track_0000480,2024-12-30 01:43:00,62980,192060,True,search,mobile
sess_0000001564,user_0000074,track_0004777,2024-12-26 21:11:00,48312,273723,True,playlist,desktop
sess_0000001565,user_0000073,track_0002530,2023-01-04 14:22:00,53014,167030,True,playlist,mobile
sess_0000001566,user_0000053,track_0003878,2023-09-30 08:24:00,84895,291524,True,playlist,tablet
sess_0000001567,user_0000015,track_0000058,2023-11-05 23:27:00,194389,247371,False,search,mobile
sess_0000001568,user_0000009,track_0004716,2024-08-13 14:37:00,87136,343692,True,search,mobile
sess_0000001569,user_0000039,track_0004999,2024-05-05 13:29:00,360305,435603,False,album,mobile
sess_0000001570,user_0000007,track_0004076,2023-11-15 12:08:00,87816,266172,True,search,mobile
sess_0000001571,user_0000006,track_0001216,2024-01-09 02:08:00,280801,322249,False,search,desktop
sess_0000001572,user_0000000,track_0004956,2024-11-28 07:14:00,239363,249381,False,album,mobile
sess_0000001573,user_0000046,track_0003079,2024-06-26 10:55:00,38488,212279,True,playlist,mobile
sess_0000001574,user_0000055,track_0000219,2024-11-09 04:39:00,343492,438356,False,playlist,desktop
sess_0000001575,user_0000095,track_0004682,2024-02-06 14:43:00,112220,251757,True,playlist,mobile
sess_0000001576,user_0000001,track_0001502,2023-09-26 12:21:00,73566,310626,True,playlist,smart_speaker
sess_0000001577,user_0000077,track_0001715,2024-02-04 09:20:00,204217,238664,False,album,mobile
sess_0000001578,user_0000016,track_0001204,2023-10-31 23:16:00,201303,388140,True,recommendation,desktop
sess_0000001579,user_0000028,track_0001548,2024-05-20 01:39:00,359026,404741,False,playlist,mobile
sess_0000001580,user_0000068,track_0004347,2023-08-07 12:17:00,31992,299802,True,album,mobile
sess_0000001581,user_0000096,track_0001628,2023-12-31 11:27:00,29435,261348,True,album,desktop
sess_0000001582,user_0000017,track_0004249,2024-10-16 07:58:00,117467,332217,True,album,mobile
sess_0000001583,user_0000038,track_0002410,2024-09-14 00:04:00,124094,308033,False,search,mobile
sess_0000001584,user_0000064,track_0003600,2023-01-30 16:00:00,265696,295734,False,playlist,mobile
sess_0000001585,user_0000092,track_0004943,2023-05-21 10:44:00,79197,438919,True,album,desktop
sess_0000001586,user_0000057,track_0002255,2024-08-29 19:11:00,226105,278028,False,radio,mobile
sess_0000001587,user_0000022,track_0003330,2023-10-24 01:32:00,344285,375813,False,album,mobile
sess_0000001588,user_0000028,track_0001791,2024-08-22 05:58:00,165727,291806,False,recommendation,mobile
sess_0000001589,user_0000052,track_0004669,2023-02-09 22:45:00,100330,391975,True,album,mobile
sess_0000001590,user_0000017,track_0002890,2023-08-12 23:10:00,324654,446267,False,playlist,mobile
sess_0000001591,user_0000024,track_0004497,2024-03-15 18:23:00,344769,357896,False,search,tablet
sess_0000001592,user_0000074,track_0001536,2024-10-12 07:34:00,150037,174293,False,radio,mobile
sess_0000001593,user_0000003,track_0002970,2024-01-11 23:40:00,215063,362956,False,search,desktop
sess_0000001594,user_0000035,track_0004291,2023-06-13 20:46:00,442810,455658,False,album,mobile
sess_0000001595,user_0000077,track_0004042,2024-07-31 15:55:00,17275,350882,True,radio,smart_speaker
sess_0000001596,user_0000020,track_0000518,2024-12-20 19:31:00,290064,382251,False,album,smart_speaker
sess_0000001597,user_0000047,track_0002084,2023-11-17 02:53:00,79437,270649,True,playlist,mobile
sess_0000001598,user_0000048,track_0001600,2024-10-13 20:21:00,29613,479845,True,search,mobile
sess_0000001599,user_0000040,track_0003336,2024-03-12 03:24:00,259217,318392,False,playlist,mobile
sess_0000001600,user_0000028,track_0004490,2024-12-17 09:26:00,39626,459335,True,album,desktop
sess_0000001601,user_0000085,track_0004683,2023-09-21 10:19:00,288389,373041,False,playlist,desktop
sess_0000001602,user_0000027,track_0002361,2023-11-23 02:06:00,256681,415291,False,playlist,mobile
sess_0000001603,user_0000053,track_0001840,2024-04-02 23:52:00,376658,411540,False,playlist,mobile
sess_0000001604,user_0000023,track_0001492,2024-07-12 18:44:00,11192,193132,True,radio,tablet
sess_0000001605,user_0000052,track_0002902,2023-07-29 07:16:00,93036,278884,True,recommendation,desktop
sess_0000001606,user_0000002,track_0004406,2024-03-20 11:52:00,94142,133202,False,radio,mobile
sess_0000001607,user_0000018,track_0001376,2024-05-25 08:21:00,430272,465647,False,radio,mobile
sess_0000001608,user_0000086,track_0000916,2024-10-07 20:10:00,269536,451768,False,search,mobile
sess_0000001609,user_0000067,track_0002535,2023-12-31 20:47:00,308381,404227,False,recommendation,tablet
sess_0000001610,user_0000091,track_0002538,2023-11-22 07:24:00,29981,154549,True,album,mobile
sess_0000001611,user_0000063,track_0001632,2024-02-20 16:01:00,55707,243538,True,recommendation,desktop
sess_0000001612,user_0000045,track_0001920,2024-07-30 06:17:00,125568,127054,False,album,mobile
sess_0000001613,user_0000039,track_0004999,2023-07-01 23:55:00,273109,435603,True,album,mobile
sess_0000001614,user_0000076,track_0003051,2024-03-03 23:47:00,31815,162962,True,playlist,mobile
sess_0000001615,user_0000031,track_0001867,2024-06-20 11:14:00,255243,454607,True,playlist,mobile
sess_0000001616,user_0000091,track_0003122,2024-01-25 00:51:00,36869,233629,True,playlist,mobile
sess_0000001617,user_0000077,track_0001990,2023-01-24 07:46:00,172405,294858,False,radio,mobile
sess_0000001618,user_0000017,track_0003495,2024-10-30 15:38:00,61245,176917,True,album,desktop
sess_0000001619,user_0000038,track_0004011,2024-03-30 14:00:00,105476,174442,False,recommendation,tablet
sess_0000001620,user_0000002,track_0000063,2023-11-11 10:49:00,314341,391188,False,album,mobile
sess_0000001621,user_0000073,track_0001628,2023-07-20 18:28:00,67347,261348,True,playlist,mobile
sess_0000001622,user_0000073,track_0004192,2024-11-03 02:51:00,100757,211238,False,playlist,desktop
sess_0000001623,user_0000087,track_0004093,2023-10-05 21:14:00,262648,295306,False,search,mobile
sess_0000001624,user_0000036,track_0003576,2024-04-30 19:38:00,297094,437880,False,radio,tablet
sess_0000001625,user_0000014,track_0001096,2023-12-31 18:08:00,298708,331542,False,playlist,desktop
sess_0000001626,user_0000052,track_0001208,2024-07-26 19:40:00,317911,328519,False,album,desktop
sess_0000001627,user_0000086,track_0003593,2024-06-18 13:13:00,118977,133019,False,recommendation,mobile
sess_0000001628,user_0000017,track_0000960,2024-05-31 09:18:00,34126,197802,True,radio,desktop
sess_0000001629,user_0000023,track_0001993,2023-02-10 03:21:00,206312,438671,True,search,mobile
sess_0000001630,user_0000071,track_0001105,2023-12-31 07:43:00,281360,319516,False,playlist,mobile
sess_0000001631,user_0000068,track_0000583,2024-12-02 06:16:00,361474,401430,False,album,mobile
sess_0000001632,user_0000060,track_0002861,2024-01-28 22:35:00,101171,124010,False,search,mobile
sess_0000001633,user_0000060,track_0003602,2023-06-19 11:03:00,103472,185639,True,playlist,desktop
sess_0000001634,user_0000066,track_0002730,2024-04-09 19:00:00,133588,155079,False,playlist,desktop
sess_0000001635,user_0000035,track_0002318,2023-07-14 09:55:00,181175,233738,False,recommendation,desktop
sess_0000001636,user_0000035,track_0001367,2024-12-20 05:00:00,354271,384215,False,album,mobile
sess_0000001637,user_0000007,track_0002759,2023-03-25 16:05:00,277543,424379,False,radio,mobile
sess_0000001638,user_0000084,track_0001034,2024-09-07 06:59:00,305965,386918,False,album,mobile
sess_0000001639,user_0000061,track_0004796,2024-10-12 20:27:00,337896,397397,False,playlist,mobile
sess_0000001640,user_0000050,track_0004895,2023-06-13 20:32:00,199485,319978,True,recommendation,mobile
sess_0000001641,user_0000099,track_0000858,2023-04-19 04:59:00,35862,413908,True,radio,desktop
sess_0000001642,user_0000060,track_0003638,2023-05-06 09:59:00,149977,182103,False,radio,mobile
sess_0000001643,user_0000045,track_0004685,2024-07-13 22:28:00,135516,282651,True,playlist,mobile
sess_0000001644,user_0000067,track_0000287,2024-01-01 02:28:00,252001,342014,False,recommendation,mobile
sess_0000001645,user_0000056,track_0003438,2024-08-09 05:22:00,309518,442548,False,recommendation,mobile
sess_0000001646,user_0000077,track_0001412,2023-04-26 07:16:00,132472,196106,False,playlist,mobile
sess_0000001647,user_0000016,track_0001298,2024-08-28 08:52:00,109011,400745,True,playlist,mobile
sess_0000001648,user_0000098,track_0003334,2023-02-21 10:14:00,330256,447998,False,search,mobile
sess_0000001649,user_0000015,track_0004087,2024-10-26 04:02:00,234852,284521,False,album,mobile
sess_0000001650,user_0000032,track_0000914,2024-09-08 20:36:00,409928,475583,False,playlist,tablet
sess_0000001651,user_0000064,track_0002475,2024-05-20 15:26:00,300054,393970,False,album,mobile
sess_0000001652,user_0000044,track_0004490,2024-05-11 15:33:00,387251,459335,False,album,mobile
sess_0000001653,user_0000088,track_0000531,2023-07-24 12:19:00,405370,466424,False,radio,mobile
sess_0000001654,user_0000047,track_0002438,2023-07-18 03:39:00,137003,425109,True,playlist,mobile
sess_0000001655,user_0000092,track_0003348,2024-08-10 06:21:00,291579,319882,False,search,smart_speaker
sess_0000001656,user_0000042,track_0004646,2024-02-13 17:39:00,240595,324794,False,playlist,mobile
sess_0000001657,user_0000060,track_0004998,2024-06-29 20:23:00,324527,400365,False,radio,mobile
sess_0000001658,user_0000017,track_0000987,2023-06-03 09:44:00,218902,343775,False,playlist,tablet
sess_0000001659,user_0000039,track_0000740,2023-10-07 04:39:00,360222,412990,False,playlist,desktop
sess_0000001660,user_0000086,track_0001434,2023-02-03 12:35:00,221775,277958,False,recommendation,mobile
sess_0000001661,user_0000031,track_0002526,2024-12-16 19:25:00,300369,333478,False,album,desktop
sess_0000001662,user_0000042,track_0000728,2024-05-30 16:29:00,394353,406457,False,playlist,mobile
sess_0000001663,user_0000086,track_0004951,2024-08-27 09:10:00,224250,282768,False,radio,mobile
sess_0000001664,user_0000046,track_0000631,2023-05-17 04:06:00,178010,191646,False,search,mobile
sess_0000001665,user_0000002,track_0001539,2024-12-12 11:26:00,323938,477512,False,playlist,tablet
sess_0000001666,user_0000016,track_0001255,2024-12-08 10:49:00,106708,409520,True,recommendation,mobile
sess_0000001667,user_0000070,track_0003483,2023-08-15 09:39:00,71594,136578,False,album,mobile
sess_0000001668,user_0000002,track_0000454,2024-09-23 08:48:00,223613,473494,True,search,mobile
sess_0000001669,user_0000084,track_0003734,2023-02-14 07:46:00,344236,431114,False,recommendation,tablet
sess_0000001670,user_0000076,track_0002734,2023-12-03 11:14:00,108985,133977,False,album,mobile
sess_0000001671,user_0000052,track_0004158,2023-02-19 02:23:00,411171,425196,False,playlist,mobile
sess_0000001672,user_0000041,track_0003674,2024-12-08 13:39:00,53046,417130,True,playlist,mobile
sess_0000001673,user_0000071,track_0004833,2023-09-06 08:19:00,147797,175701,False,radio,mobile
sess_0000001674,user_0000017,track_0003466,2023-09-03 12:19:00,197289,270014,False,playlist,mobile
sess_0000001675,user_0000066,track_0003039,2024-02-26 10:33:00,127164,142982,False,playlist,tablet
sess_0000001676,user_0000048,track_0003088,2024-09-23 10:15:00,267210,291586,False,recommendation,mobile
sess_0000001677,user_0000090,track_0004090,2023-12-11 00:41:00,105899,254823,True,playlist,mobile
sess_0000001678,user_0000050,track_0003758,2024-03-21 17:41:00,119946,140663,False,radio,desktop
sess_0000001679,user_0000009,track_0004686,2024-05-28 06:20:00,279361,395941,False,recommendation,mobile
sess_0000001680,user_0000061,track_0001808,2024-09-06 12:33:00,410353,467476,False,album,mobile
